srch_id,srch_destination_id,time_idx,srch_length_of_stay,srch_room_count,srch_saturday_night_bool,random_bool,prop_review_score,prop_location_score2,prop_location_score1,prop_log_historical_price,prop_starrating,comp_rate,comp_inv,total_gross_revenue,total_clicks,n_props,total_promotions,avg_price_per_night,std_price_usd,mean_hist_price,std_hist_price,corr_pos_price,corr_pos_review,gross_revenue_per_night,_split
290374,9899,488,1,1,0,0,3.0,0.0478,3.4,4.5580473,2,1,1,0.0,0,29,8,134.7931,39.70100692348893,4.7625346,0.3298497100489814,-0.2633484291371799,0.19526067663176744,0.0,train
390670,9899,489,2,1,1,0,2.5,0.0846,4.22,4.710628,2,1,1,0.0,0,24,4,150.16667,35.62689099990119,4.9958053,0.3150277982525907,0.14489712564841717,0.169990378623758,0.0,train
462208,9899,490,3,1,0,0,4.0,0.0002,0.69,4.4738235,2,1,1,0.0,0,15,3,104.6,12.385475364312828,4.744281,0.1758543165127548,0.028347541963679317,-0.8169524564524461,0.0,train
331831,9899,491,2,1,1,1,3.0,0.0478,3.4,4.5580473,2,1,1,0.0,1,36,11,144.75,29.851417769632693,5.008692,0.31432288953595416,-0.3230935713428929,-0.15457715930826413,0.0,train
112899,9899,492,1,1,0,1,4.0,0.1589,4.28,5.1133485,3,1,1,0.0,1,33,9,141.45454,43.38785177694537,5.053635,0.34268318911388435,-0.11620160222162555,-0.0039407681215522135,0.0,train
390879,9899,493,1,1,0,1,4.0,0.1589,4.28,5.1133485,3,1,1,0.0,2,33,9,141.45454,43.38785177694537,5.053635,0.34268318911388435,-0.11620160222162555,-0.0039407681215522135,0.0,train
451960,9899,494,1,1,0,1,3.0,0.0478,3.4,4.5580473,2,1,1,0.0,1,33,9,132.93939,33.73883092404377,5.036982,0.3055367969564988,-0.1510611605819884,-0.027223485415185284,0.0,train
333026,9899,495,1,1,1,1,4.0,0.1589,4.28,5.1133485,3,1,1,0.0,1,33,8,122.09091,31.42288540654291,5.0781937,0.3228815204642724,0.02770799355947828,0.05153827784581923,0.0,train
579924,9899,496,4,1,0,0,4.0,0.1589,4.28,5.1133485,3,0,0,0.0,0,23,7,120.0,31.575306807693888,5.1291356,0.2799886605013185,-0.14062908728603996,-0.24294763920757997,0.0,train
48601,9899,497,2,1,1,0,3.0,0.0478,3.4,4.5580473,2,1,1,0.0,0,30,12,137.36667,36.02440105351327,4.978155,0.33869680766736127,-0.5480647828805538,-0.4509115513534903,0.0,train
405659,9899,498,3,1,0,1,4.0,0.1589,4.28,5.1133485,3,1,0,0.0,1,31,11,140.3871,34.48350080773397,5.0818887,0.29822190866733567,-0.208014948050171,0.0314444042089401,0.0,train
168918,9899,499,1,1,1,0,2.5,0.0846,4.22,4.710628,2,1,1,0.0,0,24,5,157.29167,35.724159608171966,5.021993,0.319852701151096,-0.0118898578860213,0.08287607470332303,0.0,train
559809,9899,500,6,1,0,0,3.0,0.0478,3.4,4.5580473,2,0,0,0.0,1,31,11,116.20355,29.57944614800965,5.028056,0.3253473463360598,-0.17147036394897056,-0.44371360174479657,0.0,train
575105,9899,501,4,1,0,1,2.5,0.0846,4.22,4.710628,2,1,1,0.0,0,29,5,138.72414,44.27341717080686,4.8829284,0.3131148332858658,-0.2572369306955095,0.10528990048599991,0.0,train
63467,9899,502,3,1,0,0,3.0,0.0478,3.4,4.5580473,2,1,1,0.0,0,29,8,122.93104,29.95822214170303,4.902427,0.30675631696240113,-0.12212388543887746,-0.1196524034282436,0.0,train
7798,9899,503,3,1,1,0,4.0,0.1589,4.28,5.1133485,3,1,0,0.0,1,32,11,123.875,28.960206290478954,5.0700965,0.32820132062400664,-0.3767284995166869,-0.1169340479701389,0.0,train
143026,9899,504,4,1,1,0,2.5,0.0846,4.22,4.710628,2,0,0,0.0,0,7,1,139.0,43.305119019964984,4.7319264,0.34255989554240895,-0.8586598831161577,-0.08139030708761467,0.0,train
6559,9899,505,4,1,0,0,4.0,0.1589,4.28,5.1133485,3,1,0,0.0,0,25,11,111.88,30.239764108427387,5.1400127,0.25538112295793225,-0.08941991856225798,-0.08993256340532572,0.0,train
433217,9899,506,3,1,0,0,4.0,0.1589,4.28,5.1133485,3,0,0,0.0,0,27,9,124.81481,36.35512559041925,5.0928283,0.29361668904712246,0.076179349448083,-0.20406665356898804,0.0,train
452190,9899,507,2,1,0,1,3.0,0.0478,3.4,4.5580473,2,1,0,0.0,1,32,10,134.9375,32.63378172503793,4.993323,0.31952862725409875,-0.031550629517937724,-0.029476563446265768,0.0,train
590796,9899,508,3,1,0,1,3.0,0.0478,3.4,4.5580473,2,1,1,0.0,1,28,8,146.57143,33.560811109507505,4.9686403,0.3136437546210213,0.09705203276120077,0.27492784438307055,0.0,train
507743,9899,509,2,1,0,1,4.0,0.1589,4.28,5.1133485,3,1,1,0.0,1,30,10,141.13333,28.755489231093602,5.065458,0.2861249974455762,-0.5181605400304305,-0.12255569465469991,0.0,train
518422,9899,510,3,1,1,0,2.5,0.0002,0.69,4.324348,2,1,1,0.0,0,8,1,67.75,3.327375628243464,4.353458,0.14583752341821749,0.9875917432745793,0.41565431934967917,0.0,train
150891,9899,511,1,1,1,1,4.0,0.1589,4.28,5.1133485,3,1,1,0.0,1,32,8,143.6875,25.104218254977553,5.114993,0.2534240901629401,-0.06586096636281177,0.14364061405180573,0.0,train
352081,9899,512,2,1,0,0,3.0,0.0478,3.4,4.5580473,2,1,1,274.3,1,32,11,131.9375,36.50182275607794,4.9746323,0.37718729387077876,-0.1906326092133521,-0.1604312944124545,137.14999389648438,train
334228,9899,513,2,1,0,0,4.0,0.1589,4.28,5.1133485,3,1,1,0.0,0,20,0,155.8,34.10911284315921,4.9848533,0.17556952586380623,-0.15108492920325473,0.13336930671872618,0.0,train
316033,9899,514,1,1,1,0,3.0,0.0478,3.4,4.5580473,2,1,1,0.0,0,28,4,158.46428,28.220667686220402,5.0570436,0.323100417434029,-0.10573917220171328,0.12266863073843404,0.0,train
604502,9899,515,2,1,0,1,3.0,0.0478,3.4,4.5580473,2,1,1,0.0,1,30,11,120.96667,36.99439224357206,4.9997506,0.3328001822315381,-0.4261709210241901,-0.2978165868152244,0.0,train
438272,9899,516,2,2,1,1,3.0,0.0478,3.4,4.5580473,2,0,0,0.0,1,30,12,114.333336,31.255712121624825,5.0998263,0.2825270392654138,-0.3188695293839288,-0.20176794592685346,0.0,train
266270,9899,517,2,2,0,0,3.5,0.0051,2.56,4.534762,2,1,1,0.0,0,12,1,72.916664,5.264949854433276,4.363297,0.14359928127809934,0.970088938545574,-0.44848354616115294,0.0,train
616824,9899,518,3,1,1,1,4.0,0.1589,4.28,5.1133485,3,1,1,0.0,2,28,3,156.28572,19.640957099062046,5.130031,0.20144621688871236,-0.08297597362529285,0.44337376963428266,0.0,train
5925,9899,519,2,1,1,1,4.0,0.1589,4.28,5.1133485,3,1,1,0.0,1,29,4,154.72414,20.311672491670073,5.1505904,0.18443991656338268,-0.3583640046116917,0.590588991985834,0.0,train
592165,9899,520,2,1,0,1,2.5,0.0846,4.22,4.710628,2,1,1,0.0,1,27,7,149.96297,38.93335674978807,5.0452113,0.31641694720941316,-0.01480555254314817,0.2669070737132721,0.0,train
660494,9899,521,1,1,1,0,3.0,0.0478,3.4,4.5580473,2,1,1,0.0,0,32,10,142.40625,37.852736190357156,5.0240836,0.31588179589874626,-0.17428808076983765,-0.0007469749476818657,0.0,train
451615,9899,522,2,1,0,0,3.0,0.0641,3.91,4.401706,2,0,0,0.0,0,17,2,121.05882,34.69234531606954,4.8761773,0.3171236079049159,-0.23600142708823807,-0.14786324786324784,0.0,train
386723,9899,523,3,1,1,0,4.0,0.1589,4.28,5.1133485,3,1,1,0.0,0,21,3,161.80952,32.38459363280486,4.9989676,0.31282529733942965,-0.24250492939469706,0.25625292603255095,0.0,train
553702,9899,524,4,1,0,0,3.0,0.0478,3.4,4.5580473,2,1,1,0.0,0,25,10,145.89081,31.987793822554682,4.965864,0.3082986341794387,-0.0009802788492146682,-0.014720274293702932,0.0,train
655566,9899,525,1,1,1,1,3.0,0.0478,3.4,4.5580473,2,1,1,0.0,3,28,9,146.64285,31.65346424866951,5.0318284,0.3379281371882731,-0.47664611985755667,-0.31562805985252135,0.0,train
184175,9899,526,4,1,0,1,4.0,0.1589,4.28,5.1133485,3,0,0,0.0,1,29,5,127.24138,22.99635867513096,5.178222,0.18985848335192254,0.012558699610426886,0.5692233936077656,0.0,train
14081,9899,527,3,1,1,0,2.5,0.0846,4.22,4.710628,2,1,1,0.0,1,16,4,107.5625,9.892547700162986,4.6418304,0.194041913904798,0.2992018920387069,0.6898587290538183,0.0,train
74546,9899,528,3,1,0,1,4.0,0.1589,4.28,5.1133485,3,0,0,0.0,1,28,4,158.10715,26.753108903057147,5.212376,0.19495641758639035,-0.09274729426794721,0.5536460569429423,0.0,train
158646,9899,529,3,1,0,1,3.5,0.0054,1.1,4.527536,3,0,1,0.0,1,16,5,113.75,13.071597709028024,4.841263,0.24292231502256678,0.9698013035892964,0.49467792629257373,0.0,train
588271,9899,530,1,1,1,0,3.5,0.0189,3.22,4.710839,2,1,1,0.0,0,29,8,127.0,33.06703148800285,4.728244,0.2900000566635454,-0.3853392800597343,-0.004927211262443761,0.0,train
146177,9899,531,5,1,0,0,3.0,0.0478,3.4,4.5580473,2,1,1,0.0,0,29,7,150.27586,31.805094551170054,5.0082703,0.3455931549483258,-0.2322762814579221,-0.01181725698944878,0.0,train
37780,9899,532,2,1,0,1,2.5,0.0846,4.22,4.710628,2,1,1,0.0,2,35,12,114.34286,35.04110431474212,4.86866,0.3327013221344432,-0.23918365627827842,0.06364753849693577,0.0,train
95703,9899,533,2,1,0,1,3.0,0.0478,3.4,4.5580473,2,1,1,0.0,1,31,9,137.41936,30.35871560035479,4.9753113,0.3185342138679618,-0.3249061586797713,-0.05716624310972739,0.0,train
423585,9899,534,4,1,0,1,2.5,0.0846,4.22,4.710628,2,1,1,0.0,1,29,6,148.44827,35.4568008859237,5.0115047,0.28684480556695735,0.08312951927457102,0.1098336131369274,0.0,train
439921,9899,535,1,1,0,0,3.0,0.0478,3.4,4.5580473,2,1,1,0.0,1,26,10,142.73077,36.540999102167625,4.9250064,0.317029071997629,-0.1882548512026583,0.09324973941939395,0.0,train
59854,9899,536,3,1,0,1,4.0,0.1684,4.29,5.107027,3,0,0,0.0,1,24,6,115.416664,11.274891946524235,4.905479,0.24588283021744023,0.9620366868867772,0.5478420814213851,0.0,train
190418,9899,537,2,1,1,0,3.0,0.0478,3.4,4.5580473,2,1,1,0.0,0,30,10,134.93333,33.38586664973703,5.05536,0.3146142604674403,-0.6233766961165229,-0.4446770158632748,0.0,train
168166,9899,538,1,1,0,0,3.0,0.0478,3.4,4.5580473,2,1,1,0.0,0,25,9,139.92,35.92575677699775,4.9046535,0.3190071449904822,-0.25334363935136683,0.00846657368087484,0.0,train
83992,9899,539,3,1,1,0,3.5,0.0189,3.22,4.710839,2,1,1,0.0,1,29,6,141.72414,34.478664781617525,4.9366293,0.3293815556226813,0.1159495770346566,0.22590301757197553,0.0,train
121640,9899,540,1,1,1,0,3.5,0.0189,3.22,4.710839,2,1,1,0.0,0,29,7,136.48276,28.622694154982252,4.994731,0.3330004574982051,-0.6171274998086993,-0.3618095835582685,0.0,train
583460,9899,541,1,1,0,0,4.0,0.1589,4.28,5.1133485,3,1,1,0.0,0,30,8,128.56667,33.67664015239678,5.040153,0.3352634474564499,-0.07219286506628551,0.031579031230340095,0.0,train
121684,9899,542,4,1,1,1,4.0,0.1684,4.29,5.107027,3,0,0,0.0,0,28,10,133.32143,31.914299095742127,5.101256,0.3017351174230699,-0.23023263844293831,0.00861413862600026,0.0,train
206222,9899,543,1,1,1,0,4.0,0.1589,4.28,5.1133485,3,0,0,0.0,0,28,9,140.96428,31.14896365062466,5.050225,0.3355954579314964,-0.2062319475937147,-0.21641470986500216,0.0,train
335177,9899,544,3,1,1,0,3.0,0.0478,3.4,4.5580473,2,1,1,0.0,0,30,11,128.40233,40.05367759120333,4.927699,0.328195916695458,-0.258695836917031,-0.056566594482698046,0.0,train
338103,9899,545,1,1,1,0,3.5,0.0189,3.22,4.710839,2,1,1,0.0,0,31,8,138.83871,31.79318247066347,4.9343505,0.3091613251777908,-0.2096710923087625,-0.12385130535722164,0.0,train
158229,9899,546,6,1,0,0,3.0,0.0478,3.4,4.5580473,2,0,0,0.0,0,28,8,132.92285,39.073209624802665,5.0137568,0.3063406230134639,-0.300011878645137,-0.22661597749752693,0.0,train
80380,9899,547,2,1,1,0,3.0,0.0478,3.4,4.5580473,2,1,1,0.0,0,26,10,143.42308,31.785749104808684,5.0167994,0.33011852709024614,-0.24072907022352522,-0.032942442678420676,0.0,train
626231,9899,548,1,1,0,0,2.5,0.0846,4.22,4.710628,2,1,1,0.0,0,27,7,149.74074,27.770477673231156,4.9478145,0.32013416301726744,0.09759302788840331,0.30658874517677803,0.0,train
129429,9899,549,1,1,0,0,2.5,0.0846,4.22,4.710628,2,1,1,0.0,0,16,6,69.0625,3.2755406678389236,4.4007487,0.15198442176529472,-0.3809925070996641,0.6598758761197752,0.0,train
362128,9899,550,3,1,1,1,2.5,0.0846,4.22,4.710628,2,1,1,0.0,1,28,8,154.25,30.50880261559009,5.020467,0.31625469013238416,0.013067793762350208,0.18197248642610395,0.0,train
320292,9899,551,5,1,0,0,3.0,0.0478,3.4,4.5580473,2,1,0,0.0,0,28,8,135.39285,35.602059122424556,4.963756,0.30625498649989774,-0.2415128708654767,-0.14458303274615583,0.0,train
610019,9899,552,2,2,1,0,4.0,0.0004,1.79,4.749836,4,0,1,0.0,0,3,0,145.66667,32.145502536643185,4.9044914,0.26013013153920267,-0.26782783411485694,-0.9176629354822472,0.0,train
167171,9903,1,1,1,0,0,4.5,0.1663,4.28,5.94,5,1,1,0.0,1,25,10,162.28,30.830882785501505,5.6636,0.2329677895628635,-0.18351969299599702,-0.20104316572149122,0.0,train
177702,9903,2,1,1,0,0,4.0,0.0163,2.71,5.21,3,0,0,0.0,0,3,0,189.0,26.457513110645905,5.4733334,0.22810815297807968,-0.43205506112859454,-0.9645788568769381,0.0,train
11488,9903,3,1,1,1,0,4.5,0.2427,3.87,5.7,4,1,0,0.0,0,24,12,146.62334,35.221694619008254,5.62625,0.21272170601983065,-0.22021912965176957,-0.2949481956077796,0.0,train
339889,9903,4,1,1,1,0,4.5,0.1663,4.28,5.93,5,1,1,0.0,0,25,8,143.6,34.830542152924735,5.628,0.22840019906090003,-0.197659343176733,0.00962456455866568,0.0,train
157553,9903,5,1,1,1,0,4.5,0.0311,3.93,5.49,4,1,0,0.0,3,8,3,175.0,26.923171114434922,5.695,0.12294025627679646,-0.6508315731181596,-0.6939683276641629,0.0,train
451861,9903,6,2,2,0,1,4.5,0.1663,4.28,5.92,5,1,0,0.0,1,19,10,166.42105,34.96238580321188,5.613684,0.23499911568112614,-0.10693819006863511,-0.09054896702266207,0.0,train
203191,9903,7,2,1,0,0,4.5,0.1663,4.28,5.91,5,1,0,0.0,0,20,10,155.5,42.42454602306497,5.6095,0.2685923317833972,0.017873669699074012,-0.16425596618126984,0.0,train
222401,9903,8,1,1,1,1,4.0,0.0184,2.77,5.62,3,1,0,0.0,0,4,0,175.0,33.29664647778612,5.36,0.2652043465202395,-0.7892388146041301,-0.5109806682637358,0.0,train
93540,9903,9,2,1,1,1,4.5,0.2427,3.87,5.7,4,1,0,0.0,2,19,7,162.6842,29.395866360158994,5.5773683,0.23937048950860748,-0.6204888840621327,-0.30238882243183024,0.0,train
202168,9903,10,2,1,1,0,4.5,0.1663,4.28,5.83,5,1,1,0.0,0,17,9,171.23529,29.632181432871064,5.542353,0.2263992027741498,-0.024818890252013375,-0.05509662090047238,0.0,train
611670,9903,11,5,1,0,1,4.0,0.1958,4.14,5.41,4,1,0,0.0,0,4,2,183.25,22.096379793984354,5.365,0.09036939331531094,0.8849546687730859,0.7059312080025175,0.0,train
110361,9903,12,1,1,1,0,4.5,0.1663,4.28,5.83,5,1,0,0.0,0,18,11,160.66667,26.384041522458674,5.5683336,0.19870902269062563,-0.2481471524182006,-0.5537089912233752,0.0,train
559414,9903,13,2,1,1,0,4.5,0.0311,3.93,5.49,4,1,0,0.0,0,8,4,188.625,17.38585221215391,5.4362497,0.11287631899777234,0.3710595459784957,-0.05212828873086688,0.0,train
241295,9903,14,2,1,0,1,4.0,0.1958,4.14,5.41,4,0,0,0.0,1,4,2,197.5,1.9148542155126775,5.54,0.23986110721375825,0.3559238567457516,0.3268688480318127,0.0,train
320858,9903,15,1,1,1,1,4.5,0.0311,3.93,5.5,4,1,1,0.0,1,5,3,194.0,21.656407827707714,5.446,0.14397918681894623,-0.8130732381185486,0.255956298680813,0.0,train
607210,9903,16,1,1,0,0,3.0,0.0066,3.56,5.09,2,1,1,0.0,0,8,2,171.125,24.856373140791995,5.27375,0.15801784904252822,0.6266294559677571,-0.29533764950081937,0.0,train
596461,9903,17,1,1,1,1,4.5,0.0124,3.18,5.62,4,1,1,0.0,0,6,3,203.83333,6.7946057035465035,5.566667,0.11809605502515956,0.21160665550646793,,0.0,train
170484,9903,18,1,1,1,0,4.5,0.0311,3.93,5.51,4,0,0,0.0,0,4,2,205.5,7.047458170621991,5.5950003,0.07505541047351871,0.04858040810173603,0.0,0.0,train
53910,9903,19,3,1,0,1,4.5,0.2427,3.87,5.72,4,0,0,0.0,1,11,7,185.29637,14.203630302402484,5.502727,0.16081611803755072,-0.29370252676398667,-0.11597181823739242,0.0,train
647504,9903,20,2,1,0,0,4.5,0.0311,3.93,5.51,4,0,0,0.0,0,9,4,190.77777,12.637026724844906,5.523333,0.19039433703841915,-0.49607138739817463,-0.059868434008925,0.0,train
326837,9903,21,2,2,1,1,4.5,0.0311,3.93,5.51,4,1,1,0.0,0,9,4,191.77777,14.939693586029282,5.546667,0.22803502089374883,0.2966739598855635,-0.23153942057946791,0.0,train
254718,9903,22,4,1,1,0,4.5,0.2427,3.87,5.705354,4,0,0,0.0,0,6,4,187.66667,5.501514942874068,5.586221,0.14107201121264412,0.02292023882968232,0.148633693192455,0.0,train
92869,10076,1,1,1,1,0,4.5,0.0181,3.04,4.51,3,1,0,0.0,0,5,1,107.56,11.276603007582967,4.78,0.22880112540497827,0.9432032437488733,,0.0,train
498467,10076,2,1,3,0,0,3.0,0.0181,2.08,4.35,2,1,1,0.0,0,9,4,123.66889,35.47953053086789,4.6499996,0.2243880233598384,0.3487574546065923,-0.2301436544745808,0.0,train
505947,10076,3,3,1,1,1,4.0,0.0131,2.94,5.1558475,4,1,0,0.0,1,4,1,86.25,6.652067347825033,4.917351,0.24898274859528466,0.9997898954706789,0.8381665946408541,0.0,train
390968,10086,1,1,1,1,0,4.5,0.3433,2.08,4.76,3,1,1,0.0,0,7,0,92.42857,12.699831269970256,4.7957144,0.1729023512902563,-0.20960654252257463,-0.5055924464243808,0.0,train
160287,10086,2,1,1,0,1,4.5,0.3433,2.08,4.76,3,0,0,0.0,1,7,0,114.28571,31.73176266621131,4.792857,0.16948105187386509,0.5440986140344413,0.5068030337996146,0.0,train
472864,10086,3,4,1,1,1,4.5,0.1162,2.2,4.64,3,0,0,0.0,0,6,1,85.0,11.899579824514811,4.83,0.16099700740149483,-0.128345901151484,0.4436069753671345,0.0,train
48809,10086,4,2,1,1,0,4.5,0.3433,2.08,4.77,3,1,1,0.0,0,7,0,87.0,7.047458170621991,4.7842855,0.15197128652476524,-0.4215482785890507,-0.3209752547397558,0.0,train
263577,10086,5,3,1,1,0,4.5,0.1162,2.2,4.66,3,0,1,0.0,0,5,0,103.8,34.2081861547788,4.814,0.143631463711332,0.6470657472883788,0.6163156344279366,0.0,train
520716,10086,6,1,1,1,0,4.5,0.1162,2.2,4.78,3,1,0,0.0,0,6,0,85.833336,13.761056161017098,4.85,0.1411381495713438,-0.5220392302113405,-0.1543033499620919,0.0,train
38831,10086,7,8,1,0,0,4.5,0.3433,2.08,4.76,3,0,1,0.0,0,6,0,108.666664,22.87065077051081,4.7966666,0.11910773944210404,0.5838427457611651,0.23643312187173016,0.0,train
462446,10086,8,2,1,0,0,4.5,0.3433,2.08,4.761782,3,0,0,0.0,0,4,0,140.0,35.61834733205159,4.773184,0.12068955671581803,0.8329236036995709,-0.16903085094570333,0.0,train
148538,10086,9,2,1,1,0,4.5,0.3433,2.08,4.761782,3,1,0,0.0,0,6,0,99.166664,10.796604404472117,4.7846265,0.10729534031635836,-0.696688753731509,-0.3086066999241838,0.0,train
520096,10213,1,1,1,1,0,4.5,0.1488,2.4,4.57,2,1,0,0.0,0,6,1,103.666664,22.38451845956635,4.7566667,0.22160013836332662,0.750513587561023,-0.2766612729629446,0.0,train
449427,10213,2,2,1,1,0,4.0,0.4047,2.3,4.57,2,1,0,0.0,0,4,2,95.0,31.958306171218354,4.7,0.18384770016927718,0.9679278109298509,-0.9811557810392123,0.0,train
349709,10213,3,1,1,1,1,4.0,0.4047,2.3,4.5827084,2,1,0,0.0,0,6,0,144.0,46.32062175748508,4.8143907,0.1804858345625532,-0.1118290292980262,0.24438266266215028,0.0,train
317520,10213,4,1,1,0,0,3.5,0.1491,2.4,4.7078576,2,0,0,0.0,0,5,0,113.4,28.395422166257713,4.860728,0.15689445461316306,0.6653085855331281,0.1832541665344578,0.0,train
509070,10226,1,1,1,1,0,3.0,0.0639,1.95,4.15,3,1,1,0.0,0,14,4,114.32,35.5332653875008,4.7999997,0.4973158598140816,0.26905950364301323,0.04784631159744103,0.0,train
211889,10226,2,1,1,1,0,3.5,0.0349,1.1,5.57,5,1,1,0.0,0,7,0,106.65714,31.662486757168757,4.96,0.3644174143477458,-0.2771679926984037,0.3935135844878428,0.0,train
100001,10226,3,1,1,0,0,3.5,0.0089,0.69,4.37,4,1,1,0.0,0,4,0,107.71,28.9373898402711,4.7625,0.3007075565309461,0.9617333216150694,0.8744301067835307,0.0,train
291657,10226,4,2,1,1,1,4.0,0.0747,1.79,5.42,5,0,0,0.0,0,10,3,111.04399,33.206069210716585,4.962,0.3165016660373748,-0.39062538682397246,0.19784223164108916,0.0,train
159844,10226,5,1,1,0,1,3.5,0.0521,3.71,4.4679165,4,1,1,0.0,0,8,3,118.05375,49.886382686218575,4.685238,0.4111561121092646,-0.5442869704409108,0.19900240076258208,0.0,train
307160,10226,6,2,1,0,0,3.5,0.0521,3.71,4.4679165,4,1,1,0.0,0,7,2,89.28571,19.198214202665532,4.646477,0.37849281791363437,0.040977836310883774,-0.2939344856205372,0.0,train
237394,10226,7,2,1,1,0,3.5,0.0521,3.71,4.4679165,4,1,1,0.0,0,8,3,97.625,27.825669033158157,4.7926807,0.48096757875243945,-0.13263243614610243,-0.12550882397093552,0.0,train
58065,10294,1,1,1,0,1,2.5,0.1263,2.4,4.67,2,0,0,0.0,0,16,1,121.9375,33.084676714958746,4.994375,0.2376262532970254,0.2174268998650544,0.10583688084872309,0.0,train
36263,10294,2,1,1,1,0,2.5,0.1263,2.4,4.67,2,1,0,0.0,0,14,1,121.42857,37.446812097476815,4.9714284,0.23738496380553095,0.028015708550320633,0.06782677651407842,0.0,train
93931,10294,3,1,4,1,0,2.5,0.1263,2.4,4.68,2,0,0,0.0,0,9,0,121.666664,42.68782027698298,4.738889,0.2985567700544928,0.4965065224633772,0.0,0.0,train
317881,10294,4,1,1,1,0,2.5,0.1263,2.4,4.67,2,0,0,0.0,0,16,1,123.25,31.41231181134769,4.981875,0.24498216108011922,0.03465734700282425,0.021583292365085785,0.0,train
598370,10294,5,2,1,1,1,2.5,0.1263,2.4,4.66,2,0,0,0.0,1,11,0,121.454544,37.484299743662376,4.7690907,0.32070098273526165,0.2693455720374777,0.014063337996995811,0.0,train
209289,10294,6,2,1,1,0,2.5,0.1263,2.4,4.6766667,2,1,0,132.63,1,15,1,109.333336,31.504345883128718,4.9772053,0.23261153630165365,0.0142817035378886,-0.08298064674438725,66.31500244140625,train
537510,10294,7,2,2,1,0,2.5,0.1263,2.4,4.6766667,2,0,0,0.0,0,7,0,139.14285,44.70804764032449,4.6703463,0.25926269023373366,0.7806355669424342,0.5069301286566088,0.0,train
417026,10294,8,1,1,0,0,4.5,0.0673,2.08,5.3439493,3,0,0,0.0,0,11,2,117.27273,32.763061240033444,5.0109634,0.20561210239355202,-0.12995829076838844,-0.2608745973749754,0.0,train
160455,10421,1,1,1,0,0,5.0,0.2457,2.3,5.26,3,0,0,66.83,1,4,0,114.225,53.89558242532696,5.32,0.11999988555908203,0.7275665021166713,-0.9813358399735743,66.83000183105469,train
252153,10421,2,8,1,0,1,5.0,0.2457,2.3,5.1,3,0,0,0.0,1,4,0,148.8725,29.656556660701387,5.0575,0.08500003814697259,-0.016759721174359914,0.674199862463242,0.0,train
263843,10421,3,2,1,1,0,5.0,0.2457,2.3,4.65,3,0,0,0.0,0,3,0,83.81667,10.672142036840768,4.65,0.0,0.7095435668738872,0.802955068546966,0.0,train
57809,10522,1,7,1,0,1,4.0,0.924,2.83,5.56,4,0,0,0.0,1,4,2,116.525,28.218694063804072,5.5525,0.02217345603703461,0.597119246796657,0.0,0.0,train
546982,10522,2,4,1,0,0,4.0,0.7852,2.64,5.466923,4,0,1,0.0,0,3,1,174.63,11.99838321170217,5.464993,0.06488283507942688,-0.22097499787674413,-0.7559289460184545,0.0,train
139522,10616,1,1,1,1,1,3.5,0.1832,0.0,4.84,3,0,0,0.0,0,5,1,103.0,5.958187643906491,4.806,0.07536589898744672,0.28328243057645663,0.48424799847909317,0.0,train
193115,10616,2,2,1,1,0,3.5,0.1832,0.0,4.87,3,1,1,0.0,0,5,0,123.4,38.161498922343185,4.808,0.07726584951539485,0.7778008344218974,0.6890618270883881,0.0,train
318765,10616,3,4,1,0,0,4.5,0.2837,1.1,4.73,3,1,0,0.0,0,3,1,107.333336,10.598742063723098,4.7633333,0.06658343253155506,0.9906836053628414,,0.0,train
552681,10616,4,3,1,0,0,3.5,0.1832,0.0,4.87,3,0,0,0.0,0,3,0,124.666664,13.051181300301261,4.8566666,0.01154699437171005,0.2298642499074586,0.9819805060619656,0.0,train
172369,10616,5,1,4,1,0,3.5,0.1832,0.0,4.87,3,0,0,0.0,0,5,0,112.6,30.907927785602194,4.894,0.18928803897885488,0.7975155330357913,0.6839855680567692,0.0,train
452544,10616,6,2,1,1,0,3.5,0.1832,0.0,4.87,3,1,0,0.0,1,5,0,97.8,16.34625339336204,4.876,0.20194049427078192,0.8732513312219182,0.29531221160930926,0.0,train
317341,10616,7,2,1,0,0,3.5,0.1832,0.0,4.86,3,1,1,0.0,0,5,0,95.0,16.59819267269783,4.7860003,0.05639164633637024,0.7699292952862671,0.29531221160930926,0.0,train
6843,10616,8,3,1,0,0,3.5,0.1832,0.0,4.86,3,0,1,272.25,1,6,1,145.83333,35.38596708677985,4.898333,0.2614129079886106,0.9145023394921376,0.4728662437434603,90.75,train
86378,10616,9,1,2,1,0,4.5,0.2837,1.1,4.74,3,1,1,0.0,0,5,1,156.2,29.02068228005675,4.9059997,0.2915133887630603,0.35268422380968856,0.7491334485841149,0.0,train
319047,10616,10,1,1,1,0,3.5,0.1832,0.0,4.81,3,1,1,0.0,0,3,0,106.0,15.716233645501712,4.81,0.0,0.9372288503197084,0.9285714285714286,0.0,train
41102,10616,11,4,1,1,1,4.5,0.2837,1.1,4.76,3,0,0,0.0,0,5,0,153.4,48.567478831003775,4.9040003,0.27537241327339107,0.24780186679125188,0.8542421961772488,0.0,train
351652,10616,12,1,1,1,0,3.5,0.1832,0.0,4.84,3,1,0,0.0,0,6,0,156.83333,32.64608194970212,4.8033333,0.04273961425518224,0.7744031834893585,0.5516772843673704,0.0,train
577009,10616,13,1,1,0,0,3.5,0.1832,0.0,4.84,3,0,0,0.0,0,3,0,157.66667,28.023799409311604,4.8266664,0.015275341803568133,0.9733596747925445,0.5000000000000001,0.0,train
